,number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_colsample_bytree,params_feature_num,params_high_bound,params_is_unbalance,params_learning_rate,params_max_bin,params_max_depth,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,state,n_estimators
380,380,377.0,2024-01-26 01:39:11.505983,2024-01-26 01:39:45.783821,0 days 00:00:34.277838,dart,0.7778987701539801,89,0.5211405508313861,False,0.0014965680865137122,166,5,2537,107,1.3447225241910166e-07,8.89273497943872e-06,0.30068216469596426,COMPLETE,0.0
394,394,376.0,2024-01-26 01:47:59.547916,2024-01-26 01:48:42.316112,0 days 00:00:42.768196,dart,0.786384943727851,63,0.521669386495114,False,0.001507968025902562,176,6,2710,119,3.56848944489287e-07,4.505428421955806e-06,0.3275264434158074,COMPLETE,0.0
200,200,375.0,2024-01-25 23:58:48.261642,2024-01-25 23:59:20.631196,0 days 00:00:32.369554,dart,0.7558165142738114,69,0.514454171122235,False,0.0005851622077078189,119,5,2494,128,6.996267765376967e-08,0.0524033006812829,0.3005637622400625,COMPLETE,0.0
463,463,375.0,2024-01-26 02:20:22.546387,2024-01-26 02:21:01.519200,0 days 00:00:38.972813,dart,0.4319760308232305,160,0.5154357057325285,False,0.0013809258790727717,106,5,2847,126,3.5827564654205155e-05,7.790144051999717e-05,0.31524930585967065,COMPLETE,0.0
72,72,374.0,2024-01-25 22:43:59.304737,2024-01-25 22:44:46.561623,0 days 00:00:47.256886,dart,0.4373361317866925,130,0.5115779457132503,False,0.0004122883331254921,67,6,2693,58,9.905081483916615e-05,0.2091330516346572,0.618110200757192,COMPLETE,0.0
323,323,373.0,2024-01-26 01:13:10.942768,2024-01-26 01:13:47.293366,0 days 00:00:36.350598,dart,0.7451891033233039,82,0.5073903805362997,False,0.009181537701814834,158,5,2815,112,3.201930032865049e-08,3.844534955068005e-05,0.3120643387657237,COMPLETE,0.0
441,441,373.0,2024-01-26 02:08:59.797210,2024-01-26 02:09:38.825329,0 days 00:00:39.028119,dart,0.7705752597258461,58,0.5271419131482566,False,0.0012048400955209488,159,5,2897,128,0.0002515910225189637,0.0004416176539094159,0.417087365874677,COMPLETE,0.0
17,17,372.0,2024-01-25 22:10:34.062230,2024-01-25 22:11:00.350331,0 days 00:00:26.288101,dart,0.5146482398694405,330,0.5100491711507761,False,0.0030010823855114105,115,5,1448,85,0.0013551762437816238,1.2656535601470204e-05,0.7994546270030354,COMPLETE,0.0
442,442,372.0,2024-01-26 02:09:38.826164,2024-01-26 02:10:13.102236,0 days 00:00:34.276072,dart,0.7479788380524023,67,0.5127653801813213,False,0.012935274302688184,127,5,2730,116,4.751380521436688e-08,3.213574255787778e-05,0.33665100012187976,COMPLETE,0.0
287,287,371.0,2024-01-26 00:49:51.970707,2024-01-26 00:50:19.130936,0 days 00:00:27.160229,dart,0.8026650054648342,50,0.5131440060622529,False,0.021467921725755495,52,5,2247,122,1.6013957483087897e-08,1.868126706648737e-05,0.3310677656072499,COMPLETE,0.0
125,125,371.0,2024-01-25 23:13:39.863909,2024-01-25 23:14:15.962160,0 days 00:00:36.098251,dart,0.854563556464938,51,0.5164690450133176,False,0.000598987996783688,125,5,2720,121,2.0224775044425103e-08,0.00020606832317267168,0.3424697305572096,COMPLETE,0.0
32,32,370.0,2024-01-25 22:18:48.560509,2024-01-25 22:19:29.887372,0 days 00:00:41.326863,dart,0.5405424516063363,337,0.5078434345920225,False,0.0030577142941268258,124,5,2204,75,5.494260823669818e-05,5.696170318662576e-06,0.7149598388181223,COMPLETE,0.0
178,178,370.0,2024-01-25 23:44:51.260613,2024-01-25 23:45:30.445233,0 days 00:00:39.184620,dart,0.8332962924246801,183,0.5086247518162164,False,0.0016729718582575335,155,6,2049,115,8.92068265908477e-08,0.007414226535210823,0.33937255340068484,COMPLETE,0.0
474,474,370.0,2024-01-26 02:26:33.966303,2024-01-26 02:27:43.418175,0 days 00:01:09.451872,dart,0.7156993665708161,88,0.5282530013466165,False,0.09590327098498341,164,10,2547,123,4.960307776413382e-08,1.1036996942197641e-05,0.3660260526600656,COMPLETE,0.0
71,71,370.0,2024-01-25 22:43:10.534827,2024-01-25 22:43:59.303965,0 days 00:00:48.769138,dart,0.4850426196523405,112,0.513983725496181,False,0.000479440179208048,82,6,2806,56,6.837355186574679e-05,6.458581771818171e-06,0.5845687162730883,COMPLETE,0.0
307,307,369.0,2024-01-26 01:02:35.434373,2024-01-26 01:03:18.154300,0 days 00:00:42.719927,dart,0.3709113371381187,50,0.5244575205522536,False,0.0012385692891292285,122,6,2838,118,3.1014840370617074e-08,0.0004856007709406072,0.32873842740748394,COMPLETE,0.0
138,138,369.0,2024-01-25 23:22:12.589518,2024-01-25 23:22:40.712154,0 days 00:00:28.122636,dart,0.6536538424679016,114,0.5135592866861108,False,0.0006014495252327093,201,4,2457,98,1.1017451468548264e-05,5.032841179016924e-06,0.3282688851978311,COMPLETE,0.0
490,490,369.0,2024-01-26 02:36:36.561554,2024-01-26 02:37:09.786616,0 days 00:00:33.225062,dart,0.7572335642013428,58,0.5289197535992791,False,0.001370733093684206,180,5,2547,123,3.7400727517006525e-08,1.949312241228e-05,0.3304407899033642,COMPLETE,0.0
53,53,368.0,2024-01-25 22:32:07.789634,2024-01-25 22:32:58.507402,0 days 00:00:50.717768,dart,0.4266261283319017,378,0.5018527363476015,False,0.0059324526927153065,105,6,2161,48,6.038310788876102,3.8244273865148275e-07,0.6776508345963995,COMPLETE,0.0
100,100,367.0,2024-01-25 22:59:42.939803,2024-01-25 23:00:17.818835,0 days 00:00:34.879032,dart,0.6360682988465051,64,0.521329525510941,False,0.002406134583660236,137,5,2705,100,3.8078037856648896e-07,0.00571608047651763,0.352369089284375,COMPLETE,0.0
87,87,367.0,2024-01-25 22:52:38.599793,2024-01-25 22:53:10.325428,0 days 00:00:31.725635,dart,0.6987462431796542,92,0.5208589297921549,False,0.0011594591556457865,128,4,2830,76,2.9001789480827884e-07,0.0011341651630538555,0.3469683512834376,COMPLETE,0.0
274,274,367.0,2024-01-26 00:41:44.849610,2024-01-26 00:42:23.816522,0 days 00:00:38.966912,dart,0.7973993409773035,74,0.5220367579531111,False,0.002249360114898354,139,5,2936,119,0.0001692118449946285,1.713793511321264e-05,0.32344114910146965,COMPLETE,0.0
160,160,367.0,2024-01-25 23:32:50.799340,2024-01-25 23:33:14.936644,0 days 00:00:24.137304,dart,0.7632250576225467,50,0.5208314672671763,False,0.0012492904166806398,151,5,1909,126,4.198406401168222e-08,0.003662563239338479,0.35115383329439054,COMPLETE,0.0
256,256,367.0,2024-01-26 00:31:16.743079,2024-01-26 00:32:13.250114,0 days 00:00:56.507035,dart,0.8179613156735938,496,0.5077995482588028,False,0.00201644570856238,123,5,2645,107,0.0002721452884137931,6.464546651347844e-05,0.3412408739042588,COMPLETE,0.0
61,61,366.0,2024-01-25 22:36:53.644575,2024-01-25 22:37:25.030001,0 days 00:00:31.385426,dart,0.5821877579254539,136,0.517264393071998,False,0.0009964224262948307,108,5,2127,71,9.00107433701441e-06,3.5733455701935285e-05,0.665082647900759,COMPLETE,0.0
308,308,366.0,2024-01-26 01:03:18.155219,2024-01-26 01:03:55.422157,0 days 00:00:37.266938,dart,0.5676754812004526,197,0.508140446258754,False,0.0017779817290094957,134,5,2565,128,1.0418020448642211e-08,0.0001663092498714358,0.3111955110347876,COMPLETE,0.0
263,263,366.0,2024-01-26 00:35:56.195896,2024-01-26 00:36:30.850204,0 days 00:00:34.654308,dart,0.7702780640086397,57,0.5201714616337505,False,0.0011234185149499002,68,5,2708,101,0.0019677906312929472,0.0005636003393370431,0.3234275035079618,COMPLETE,0.0
464,464,364.0,2024-01-26 02:21:01.520056,2024-01-26 02:21:34.622911,0 days 00:00:33.102855,dart,0.7928487399665539,223,0.5076478268722999,False,0.002291553099402697,128,4,2626,121,5.599065511782664e-07,2.171253293317471e-06,0.3313577210976534,COMPLETE,0.0
450,450,361.0,2024-01-26 02:13:51.021052,2024-01-26 02:14:26.740497,0 days 00:00:35.719445,dart,0.7541369279952864,65,0.5192514567700555,False,0.01073803993031435,111,5,2846,115,1.7856870512397881e-07,0.0005213414240063156,0.30953094789320246,COMPLETE,0.0
368,368,361.0,2024-01-26 01:32:40.263888,2024-01-26 01:33:07.464601,0 days 00:00:27.200713,dart,0.7750176527718664,76,0.5293831867723588,False,0.005417018158947817,120,6,1816,110,9.888600297044877e-05,0.000576294301939993,0.3096919247175707,COMPLETE,0.0
366,366,361.0,2024-01-26 01:31:18.276636,2024-01-26 01:31:52.039896,0 days 00:00:33.763260,dart,0.7439590747789836,301,0.506584048965801,False,0.007797921749359326,118,8,1104,104,4.9940295659756646e-05,2.675608514674101e-06,0.541817956996083,COMPLETE,0.0
493,493,361.0,2024-01-26 02:38:08.585584,2024-01-26 02:38:48.169224,0 days 00:00:39.583640,dart,0.4454334062134783,57,0.5176624027089736,False,0.00048695441381451277,178,6,2596,123,2.0665042299376774e-08,1.9292347566551194e-05,0.33358818742587154,COMPLETE,0.0
209,209,360.0,2024-01-26 00:03:59.903672,2024-01-26 00:04:32.826016,0 days 00:00:32.922344,dart,0.800962624645609,64,0.5259780567941065,False,0.0022500859080745858,132,5,2520,121,3.535139439244352e-08,0.0005143582401568273,0.37392542998126244,COMPLETE,0.0
279,279,360.0,2024-01-26 00:44:35.241427,2024-01-26 00:45:10.497017,0 days 00:00:35.255590,dart,0.4084484679414596,69,0.5298716380843451,False,0.0032414259270105977,128,5,2783,128,0.0007890318420004412,8.453209730324792e-05,0.33324791245144086,COMPLETE,0.0
34,34,359.0,2024-01-25 22:19:43.850327,2024-01-25 22:20:25.842056,0 days 00:00:41.991729,dart,0.684851665093246,363,0.5005849986651524,False,0.005003717643060708,135,4,2393,97,0.552514874449009,1.2639574400217586e-07,0.8326457985065118,COMPLETE,0.0
129,129,359.0,2024-01-25 23:16:14.482360,2024-01-25 23:16:51.406016,0 days 00:00:36.923656,dart,0.8246175431457161,102,0.5230209848487934,False,0.0020785607347856695,128,5,2657,128,1.2582139536183427e-07,7.607599387407566e-05,0.36248833106980805,COMPLETE,0.0
0,0,357.0,2024-01-25 21:59:24.101451,2024-01-25 21:59:56.972425,0 days 00:00:32.870974,dart,0.5314186211941903,74,0.51502190064932,False,0.03870486056100752,38,6,2054,93,1.3235685732933643e-05,0.00015327328590370056,0.6968656932538639,COMPLETE,0.0
259,259,354.0,2024-01-26 00:33:19.543929,2024-01-26 00:34:08.542006,0 days 00:00:48.998077,dart,0.7816764041837057,324,0.5073898097086533,False,0.0016835162990941845,152,5,2726,122,1.3251028296575979e-07,1.368074515138185e-06,0.31118662470247105,COMPLETE,0.0
187,187,353.0,2024-01-25 23:50:31.997257,2024-01-25 23:51:04.214195,0 days 00:00:32.216938,dart,0.8148391645049552,57,0.5193172519239218,False,0.001082625641707007,148,6,2025,123,3.756920027047986e-08,0.009452534376163018,0.32770447355983806,COMPLETE,0.0
304,304,353.0,2024-01-26 01:00:40.639131,2024-01-26 01:01:17.632931,0 days 00:00:36.993800,dart,0.7859271137698954,78,0.5129799672570858,False,0.10359763582364429,129,5,2772,126,0.00011446271323093994,5.8602650260628864e-05,0.8683042946767311,COMPLETE,0.0
334,334,352.0,2024-01-26 01:19:33.285995,2024-01-26 01:19:44.956153,0 days 00:00:11.670158,dart,0.4357440115890573,56,0.5279924504387477,False,0.0029528608448162103,107,4,1250,18,0.00036578626857812464,1.5021246832338038e-06,0.3209037917716571,COMPLETE,0.0
409,409,352.0,2024-01-26 01:56:57.191311,2024-01-26 01:57:32.621536,0 days 00:00:35.430225,dart,0.7638495679175931,50,0.5324296701314716,False,0.0017763588100437222,94,5,2775,122,1.837283632911474e-07,7.18647080350205e-07,0.33093582015364126,COMPLETE,0.0
180,180,350.0,2024-01-25 23:46:03.914777,2024-01-25 23:46:37.913925,0 days 00:00:33.999148,dart,0.8587207043015912,65,0.5138880200624686,False,0.000447260646419605,147,6,2178,120,2.3602599789533255e-08,2.923740155492692e-06,0.3086127743865689,COMPLETE,0.0
432,432,350.0,2024-01-26 02:05:08.445677,2024-01-26 02:06:00.729924,0 days 00:00:52.284247,dart,0.7605583191503316,67,0.5127179765675715,False,0.0003469819504843119,126,7,2869,120,1.1559694075552249e-07,0.0003078957224140324,0.3000077735796789,COMPLETE,0.0
381,381,350.0,2024-01-26 01:39:45.784754,2024-01-26 01:40:21.925441,0 days 00:00:36.140687,dart,0.7911077210079844,58,0.5310491452303961,False,0.001762084776834914,157,5,2766,112,7.169089163599496e-07,6.778580817050628e-06,0.3200824791773348,COMPLETE,0.0
51,51,348.0,2024-01-25 22:31:00.066189,2024-01-25 22:31:24.982581,0 days 00:00:24.916392,dart,0.5026967362275718,355,0.5165921549165546,False,0.0017786588997891523,116,5,1415,62,0.00035659460346982246,8.531385290787248e-06,0.6327451164430746,COMPLETE,0.0
134,134,348.0,2024-01-25 23:19:16.528808,2024-01-25 23:19:50.948532,0 days 00:00:34.419724,dart,0.6739572112865291,60,0.523810805156399,False,0.0006962944741890286,127,5,2675,95,1.2481853403390251e-08,0.00011839629736928884,0.30086461153990285,COMPLETE,0.0
455,455,348.0,2024-01-26 02:15:57.586185,2024-01-26 02:16:33.970788,0 days 00:00:36.384603,dart,0.7968468027209185,76,0.5324321934779004,False,0.0025131418892711025,130,7,1993,125,0.3808075432197862,2.1604041119428678e-05,0.3005373870177098,COMPLETE,0.0
290,290,347.0,2024-01-26 00:51:33.189276,2024-01-26 00:52:10.974151,0 days 00:00:37.784875,dart,0.7630294372136466,58,0.5283564842627897,False,0.0010970708026790822,129,5,2787,125,2.0086447225568337e-08,1.6890070207050782e-08,0.38070696184045855,COMPLETE,0.0
12,12,347.0,2024-01-25 22:07:47.559377,2024-01-25 22:08:19.864466,0 days 00:00:32.305089,dart,0.4928125173891277,144,0.5089556060320406,False,0.021248530312531485,191,6,1865,115,0.0031509241238914104,0.08031544480746829,0.7193659797354282,COMPLETE,0.0
316,316,346.0,2024-01-26 01:08:42.938654,2024-01-26 01:09:20.723737,0 days 00:00:37.785083,dart,0.7782173438313833,70,0.526403414485775,False,0.0017000391362845433,131,5,2868,48,0.058715248470381134,2.7103493166816593e-05,0.3003912717682785,COMPLETE,0.0
185,185,344.0,2024-01-25 23:48:54.178651,2024-01-25 23:49:42.621409,0 days 00:00:48.442758,dart,0.8937934569057266,50,0.5246849752923888,False,0.0008647802100705298,139,7,2528,115,2.5388962993281895e-08,0.006485281350370164,0.30254918427719624,COMPLETE,0.0
148,148,342.0,2024-01-25 23:27:13.659722,2024-01-25 23:27:33.081351,0 days 00:00:19.421629,dart,0.8160527192210882,76,0.5087355633338488,False,0.06254229512709387,135,5,1616,117,1.4134649087139002e-07,9.029122442000015e-06,0.31580973674831164,COMPLETE,0.0
497,497,342.0,2024-01-26 02:40:06.272391,2024-01-26 02:40:20.819263,0 days 00:00:14.546872,dart,0.42170897623368064,50,0.5149992716814021,False,0.0005814475892150606,167,4,1475,125,4.0373354687491586e-08,0.0038971727892717686,0.3207087039096976,COMPLETE,0.0
405,405,341.0,2024-01-26 01:54:42.018074,2024-01-26 01:54:57.833841,0 days 00:00:15.815767,dart,0.7555708064292513,280,0.5185592455582431,False,0.0024706622842659886,131,5,1056,115,5.03617466099198e-08,0.0004587817576926832,0.30070194517573634,COMPLETE,0.0
249,249,341.0,2024-01-26 00:26:31.113750,2024-01-26 00:27:04.347924,0 days 00:00:33.234174,dart,0.7634060857645264,64,0.5262444593138377,False,0.0012985620002840944,133,5,2556,114,2.2356934873231104e-07,7.916237271631244e-06,0.3311225016827093,COMPLETE,0.0
486,486,341.0,2024-01-26 02:34:23.405838,2024-01-26 02:35:02.872834,0 days 00:00:39.466996,dart,0.7452577635720443,59,0.5228290336901675,False,0.0007135856451161459,177,6,2510,126,5.8856102300722975e-08,5.046848880851512e-05,0.32041291592855126,COMPLETE,0.0
391,391,341.0,2024-01-26 01:45:25.623703,2024-01-26 01:46:36.448434,0 days 00:01:10.824731,dart,0.7998629189358293,429,0.5084133225908833,False,0.001632758510364288,123,6,2704,118,5.282453120515774e-08,6.45250382736013e-06,0.40568674727968895,COMPLETE,0.0
389,389,341.0,2024-01-26 01:44:00.630740,2024-01-26 01:44:43.903259,0 days 00:00:43.272519,dart,0.785023614992084,84,0.5270989323419935,False,0.0018363986730025284,193,6,2656,115,1.0676475747280239e-07,1.8057771004459208e-06,0.32915784576145735,COMPLETE,0.0
301,301,338.0,2024-01-26 00:58:53.685574,2024-01-26 00:59:26.611493,0 days 00:00:32.925919,dart,0.5882198792001356,57,0.5346365350525004,True,0.21595180365813638,71,5,2705,123,6.87829423899175e-08,2.651802247975566e-05,0.3000797637076153,COMPLETE,0.0
93,93,337.0,2024-01-25 22:55:49.436295,2024-01-25 22:56:22.885932,0 days 00:00:33.449637,dart,0.6782124036739221,94,0.5192865491124233,False,0.0008269685724419098,130,5,2445,91,1.2320200107052316e-05,0.00010875544594646927,0.3531371418179055,COMPLETE,0.0
420,420,337.0,2024-01-26 02:01:25.990272,2024-01-26 02:02:20.960651,0 days 00:00:54.970379,dart,0.7576563683760514,74,0.5147091950737467,True,0.04727393693859888,117,7,2945,124,2.398555300683435e-07,0.0009804831845116515,0.36983683774235304,COMPLETE,0.0
128,128,336.0,2024-01-25 23:15:30.681290,2024-01-25 23:16:14.481620,0 days 00:00:43.800330,dart,0.8016279963821071,79,0.5301353210823957,False,0.001627381163824843,111,6,2732,124,3.494883657590125e-07,0.008792257882717444,0.316064400759865,COMPLETE,0.0
328,328,335.0,2024-01-26 01:15:59.569607,2024-01-26 01:16:53.839408,0 days 00:00:54.269801,dart,0.7745138310673493,410,0.5085551848523033,False,0.003812533264102533,129,5,2856,110,4.553427824185469e-08,0.00020528301291454314,0.33786474522120613,COMPLETE,0.0
496,496,334.0,2024-01-26 02:39:38.838029,2024-01-26 02:40:06.271598,0 days 00:00:27.433569,dart,0.7237429953588703,57,0.523828006004191,False,0.0007769933838043356,173,4,2566,122,5.71122247460266e-08,0.007288611437628701,0.310264326651262,COMPLETE,0.0
40,40,333.0,2024-01-25 22:22:58.523951,2024-01-25 22:23:37.888781,0 days 00:00:39.364830,dart,0.5639639546655844,88,0.5362431637850582,False,0.004104281215859963,84,5,2834,88,1.7320620892692688e-07,0.025032175957755132,0.8912913226868766,COMPLETE,0.0
443,443,331.0,2024-01-26 02:10:13.103076,2024-01-26 02:10:27.777458,0 days 00:00:14.674382,dart,0.7839897830264588,79,0.519505653385694,False,0.0015102317895567176,119,7,934,113,3.8924988818309923e-07,1.646722280990474e-05,0.32462775596947346,COMPLETE,0.0
140,140,329.0,2024-01-25 23:23:11.383236,2024-01-25 23:23:47.555973,0 days 00:00:36.172737,dart,0.6826415680240023,75,0.5340055106835572,False,0.002678384396974274,121,5,2727,80,1.91528886168801e-05,9.695451706571085e-05,0.405429582445624,COMPLETE,0.0
41,41,328.0,2024-01-25 22:23:37.889501,2024-01-25 22:24:19.387544,0 days 00:00:41.498043,dart,0.5380972064217586,339,0.5219832639163647,False,0.0026683092179351536,127,5,2227,78,3.736801596064847e-05,3.991234534644215e-06,0.730716805532116,COMPLETE,0.0
62,62,326.0,2024-01-25 22:37:25.030874,2024-01-25 22:37:40.102498,0 days 00:00:15.071624,dart,0.45817063390224255,159,0.5299172929489341,False,0.003933318308910913,124,6,1882,4,2.408557834832256e-05,3.585804595292276e-06,0.6975361368236948,COMPLETE,0.0
22,22,324.0,2024-01-25 22:13:12.906830,2024-01-25 22:13:44.197459,0 days 00:00:31.290629,dart,0.44282657510227685,194,0.5391259701171525,False,0.10876485473356212,66,7,1625,99,0.0014650670842286451,4.095699605895889e-05,0.7085106706231158,COMPLETE,0.0
164,164,323.0,2024-01-25 23:35:18.195781,2024-01-25 23:35:53.243529,0 days 00:00:35.047748,dart,0.7731013582333054,68,0.5214460464493822,False,0.0006269009072972486,124,5,2633,113,1.8044220457848185e-08,0.0009112089969190752,0.3267880445676883,COMPLETE,0.0
74,74,321.0,2024-01-25 22:45:26.142129,2024-01-25 22:46:07.545955,0 days 00:00:41.403826,dart,0.5086082372251689,155,0.527984170489441,False,0.0016161959010192266,96,5,2892,52,0.0033283109477157766,2.131090775439666e-06,0.4509666414690684,COMPLETE,0.0
14,14,320.0,2024-01-25 22:08:47.988575,2024-01-25 22:09:12.160286,0 days 00:00:24.171711,dart,0.36291931089368823,50,0.6587553868679603,True,0.28909374830407786,88,7,1419,127,5.562439874883083e-06,4.356092393952159e-06,0.7958982413974094,COMPLETE,0.0
465,465,318.0,2024-01-26 02:21:34.623799,2024-01-26 02:21:45.984111,0 days 00:00:11.360312,dart,0.7667397145401915,72,0.5212148185356911,False,0.0019084552164364186,123,5,979,108,5.712693175337292e-08,0.00015692908769885565,0.3965632517281679,COMPLETE,0.0
16,16,318.0,2024-01-25 22:10:02.550988,2024-01-25 22:10:34.061354,0 days 00:00:31.510366,dart,0.6481399028975604,172,0.6446139455624572,False,0.2928847118914751,63,8,1346,125,1.1437542914096042e-06,2.7412578229533286e-05,0.8050792500517174,COMPLETE,0.0
373,373,316.0,2024-01-26 01:35:17.914513,2024-01-26 01:36:02.226132,0 days 00:00:44.311619,dart,0.749618206105827,68,0.5126390037995834,False,0.0002548847450409087,147,6,2762,39,6.013772280786604e-08,0.006057691878228388,0.3165450338187957,COMPLETE,0.0
261,261,314.0,2024-01-26 00:34:45.645721,2024-01-26 00:35:20.279612,0 days 00:00:34.633891,dart,0.5539063236742294,58,0.5280821123873385,False,0.0008648290603035117,147,5,2678,125,3.725296856708116e-08,2.285805535882203e-05,0.33524133521099164,COMPLETE,0.0
166,166,313.0,2024-01-25 23:36:29.439362,2024-01-25 23:37:06.187961,0 days 00:00:36.748599,dart,0.8002521798007183,50,0.53099669778391,False,0.0009466214082146165,102,5,2821,111,1.7537407350406716e-07,0.002179033917048365,0.31112643941814194,COMPLETE,0.0
386,386,312.0,2024-01-26 01:42:38.153988,2024-01-26 01:43:14.519243,0 days 00:00:36.365255,dart,0.8119177852978203,352,0.5172963384371606,False,0.00167686711960954,162,5,1883,124,2.8262142153815357e-08,0.0002957946078505711,0.33555118705578735,COMPLETE,0.0
31,31,309.0,2024-01-25 22:18:24.463933,2024-01-25 22:18:48.559832,0 days 00:00:24.095899,dart,0.5368600293338691,292,0.5256357413956696,False,0.003317112418502166,104,4,1717,59,0.009512674400317245,7.229713555407513e-05,0.753700265729076,COMPLETE,0.0
83,83,309.0,2024-01-25 22:50:28.693409,2024-01-25 22:50:56.176841,0 days 00:00:27.483432,dart,0.7638926955176867,51,0.5250739928649598,False,0.0006536790895190735,118,4,2644,89,4.246592924405218e-06,2.2862082949379677e-05,0.3041027168671011,COMPLETE,0.0
453,453,308.0,2024-01-26 02:15:33.055203,2024-01-26 02:15:46.114140,0 days 00:00:13.058937,dart,0.7669422762714996,64,0.5227250005875256,False,0.0014145841694128984,123,5,1127,121,0.00017414368964443358,1.3345680698558943e-05,0.30110436517695677,COMPLETE,0.0
35,35,304.0,2024-01-25 22:20:25.842739,2024-01-25 22:21:12.099810,0 days 00:00:46.257071,dart,0.5921638699999859,284,0.5571644788292843,False,0.03449583524436525,115,7,1851,66,0.02059690444634482,8.487663416389458e-07,0.7739511508550374,COMPLETE,0.0
175,175,303.0,2024-01-25 23:42:56.128267,2024-01-25 23:43:23.928909,0 days 00:00:27.800642,dart,0.8198203322228729,78,0.524652615170813,False,0.0014769649978649084,125,6,1791,103,3.0151081134280146e-08,0.0028969850860840274,0.30075415269458694,COMPLETE,0.0
21,21,301.0,2024-01-25 22:12:32.431968,2024-01-25 22:13:12.906028,0 days 00:00:40.474060,dart,0.5182445569539319,403,0.5098258892914382,False,0.01541806536600926,32,6,2032,87,4.86239012714652e-05,1.827664658278836e-05,0.6780677203093167,COMPLETE,0.0
107,107,299.0,2024-01-25 23:03:29.453710,2024-01-25 23:04:04.671597,0 days 00:00:35.217887,dart,0.7097034393189895,72,0.5190636883971376,False,0.0005793092742159473,158,5,2626,113,1.4590008655594584e-07,1.0382345687736045e-05,0.3376289265965061,COMPLETE,0.0
154,154,296.0,2024-01-25 23:30:07.565368,2024-01-25 23:30:37.040115,0 days 00:00:29.474747,dart,0.7692882502565511,74,0.5225503986676048,False,0.000859688033644214,127,5,2053,86,1.2234226736366286e-07,2.946012084574974e-05,0.814930439560815,COMPLETE,0.0
44,44,292.0,2024-01-25 22:25:30.955596,2024-01-25 22:26:15.609490,0 days 00:00:44.653894,dart,0.4239670162159877,275,0.5328513883215487,False,0.002479808559751476,113,6,2119,51,7.046647119712547e-06,1.0625438132345417e-05,0.7750044071735052,COMPLETE,0.0
423,423,291.0,2024-01-26 02:02:55.329656,2024-01-26 02:03:14.279421,0 days 00:00:18.949765,dart,0.7434066244974012,60,0.5218309795473087,False,0.001328646107756079,118,7,975,111,1.3700140027310234e-07,0.0007043127165264412,0.8891078523308105,COMPLETE,0.0
337,337,291.0,2024-01-26 01:19:55.992216,2024-01-26 01:20:07.956367,0 days 00:00:11.964151,dart,0.44951369096531496,454,0.5172597314268292,False,0.0031640158156481294,117,4,995,115,0.00013651609404781965,2.5003121397093004e-06,0.30995531779456165,COMPLETE,0.0
150,150,289.0,2024-01-25 23:28:05.320033,2024-01-25 23:28:40.965514,0 days 00:00:35.645481,dart,0.7883346306046327,67,0.5299672984875985,False,0.0012181711743874688,167,6,2265,113,2.278444370128298e-07,0.0001576831070950513,0.33254851155909637,COMPLETE,0.0
324,324,285.0,2024-01-26 01:13:47.294144,2024-01-26 01:14:30.587863,0 days 00:00:43.293719,dart,0.8015166763371783,233,0.5344466533318356,False,0.0014581696210970868,132,5,2661,121,1.906264968320163e-07,0.0003825804668418618,0.33364929297564355,COMPLETE,0.0
190,190,279.0,2024-01-25 23:52:10.740221,2024-01-25 23:52:48.818718,0 days 00:00:38.078497,dart,0.7794321953453341,80,0.5334676292889308,False,0.0013451180175569138,143,6,2286,111,5.931526595372619e-07,1.2021518533198607e-05,0.33219780321355746,COMPLETE,0.0
146,146,271.0,2024-01-25 23:26:13.752692,2024-01-25 23:26:45.461502,0 days 00:00:31.708810,dart,0.7562499241577705,83,0.526188135028767,False,0.000983573373821506,146,5,2149,120,3.932572187808203e-08,7.595413882075224e-06,0.3404429063493882,COMPLETE,0.0
54,54,264.0,2024-01-25 22:32:58.508155,2024-01-25 22:33:50.184703,0 days 00:00:51.676548,dart,0.5531445220135657,426,0.5427126606621102,False,0.008894563719385164,214,5,2317,121,0.24801131569488016,6.592124557113491e-08,0.5978481170559412,COMPLETE,0.0
106,106,259.0,2024-01-25 23:02:54.373327,2024-01-25 23:03:29.452965,0 days 00:00:35.079638,dart,0.7437302158883036,86,0.534744425318484,False,0.0013651444389459072,168,5,2565,103,7.814376391199716e-07,3.11265806190098e-05,0.31965214416696947,COMPLETE,0.0
4,4,252.0,2024-01-25 22:01:03.191764,2024-01-25 22:01:36.164320,0 days 00:00:32.972556,dart,0.5714328327185063,253,0.55325868049861,False,0.03347346722861608,207,5,1824,67,0.00835924063871805,0.07596938052685828,0.555224221046062,COMPLETE,0.0
11,11,252.0,2024-01-25 22:07:03.481134,2024-01-25 22:07:47.558556,0 days 00:00:44.077422,dart,0.593802614927809,374,0.5049074705225461,True,0.010960563836385374,126,6,1864,75,1.1023071789574417e-05,3.5350945614883718,0.5126223864938538,COMPLETE,0.0
66,66,250.0,2024-01-25 22:39:53.424518,2024-01-25 22:40:34.721792,0 days 00:00:41.297274,dart,0.6339192356545496,119,0.5345295350529238,False,0.0012837859545881257,58,5,2938,61,0.0003691004733152366,1.4776782908929378,0.3792586686053676,COMPLETE,0.0
