number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_colsample_bytree,params_corr_thresh,params_feature_num,params_high_bound,params_is_unbalance,params_learning_rate,params_low_bound,params_max_bin,params_max_depth,params_max_train_size,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_sample_weight,params_subsample,state
137,127.88299621075498,2024-09-30 18:22:26.457031,2024-09-30 18:23:00.841841,0 days 00:00:34.384810,gbdt,0.6282672550164105,0.5272083882278488,65,0.4975020718489157,True,0.0006685373835295105,0.01376964257363673,204,9,0.5341914392190482,1009,281,0.10306753736279216,0.1123384278907863,cos,0.5605722302802086,COMPLETE
149,127.86630593659527,2024-09-30 18:28:39.037397,2024-09-30 18:30:18.331459,0 days 00:01:39.294062,gbdt,0.6385582588082219,0.5375614271883175,567,0.5116706407081039,True,0.00275158787621665,0.019092639771649583,199,8,0.5264888922661702,1775,288,8.78754877639577,0.10931165615528907,linear,0.6640376049415856,COMPLETE
641,126.58337855579872,2024-10-01 00:13:03.118757,2024-10-01 00:13:41.608819,0 days 00:00:38.490062,gbdt,0.615155766822874,0.6294456658634849,212,0.5261957506147932,True,0.00100801580348383,0.035170020781474874,116,8,0.5262555846973683,713,315,5.843530965762605e-06,0.36928958141564355,,0.7858244660529281,COMPLETE
597,125.64054376938297,2024-09-30 23:42:59.324512,2024-09-30 23:43:39.904701,0 days 00:00:40.580189,goss,0.8306343327973859,0.6108042381555321,207,0.4937730404292746,True,0.001345943933973875,0.04196131709812232,110,8,0.5092982302415597,678,228,4.591629339133838e-05,0.2909753725231429,,,COMPLETE
98,125.5383113282282,2024-09-30 17:57:13.250184,2024-09-30 17:58:53.078659,0 days 00:01:39.828475,dart,0.8362852766683808,0.6077798959909155,43,0.5187749069920842,True,0.0035781845676613913,0.08789247882362233,65,10,0.509863394910615,1110,343,0.00017615372069113925,0.033886082898804584,,0.5658390882731994,COMPLETE
68,124.22646508379917,2024-09-30 17:08:49.095658,2024-09-30 17:11:18.857933,0 days 00:02:29.762275,dart,0.6608958563032877,0.5912615755145978,236,0.5331416765346028,True,0.009321764829400605,0.08928962513473865,83,8,0.5526204620044919,1531,447,0.0005789350143649008,4.6219531338386,cos,0.4018860539445631,COMPLETE
73,123.95240397126597,2024-09-30 17:20:24.888241,2024-09-30 17:22:52.236379,0 days 00:02:27.348138,dart,0.6776930712915574,0.500538429362091,174,0.5200137614309296,True,0.001729259327278105,0.08964853920018429,65,7,0.5656512784036516,1881,393,0.0025695165417271497,0.24829018748320206,cos,0.4727827919462809,COMPLETE
57,120.8371038034866,2024-09-30 16:50:32.935234,2024-09-30 16:52:00.253151,0 days 00:01:27.317917,dart,0.39280726426234247,0.5242954076322585,128,0.5338741422954839,True,0.013699456867308647,0.08696270084966365,159,7,0.5191893050131593,1331,323,0.010047947414572028,0.005118437864188512,cos,0.6382755761252092,COMPLETE
13,120.09915984842046,2024-09-30 16:01:37.501134,2024-09-30 16:03:31.253490,0 days 00:01:53.752356,dart,0.7282888124387248,0.5115895502409035,164,0.5134679710924864,True,0.002002214337741207,0.06670878048788603,109,10,0.6360099538538595,887,376,1.795982145637384e-08,1.3096868017535492e-08,,0.8958625111826443,COMPLETE
83,117.24705508474575,2024-09-30 17:42:39.356520,2024-09-30 17:44:47.599759,0 days 00:02:08.243239,dart,0.7216331882652189,0.5757992904030792,33,0.5265141264886392,True,0.006037033793395985,0.09117427701131266,106,8,0.5090840611389037,1842,363,2.6768519585184436e-05,0.004478418029604054,,0.5763246966185908,COMPLETE
42,115.74511020466629,2024-09-30 16:38:12.710178,2024-09-30 16:38:43.881948,0 days 00:00:31.171770,goss,0.47394683375373825,0.5003478666616806,56,0.4635265586034672,True,0.001440729568010146,0.09224915834200972,232,7,0.7261266540823554,1676,389,1.4412831331250496e-06,4.4769717319747605e-05,cos,,COMPLETE
23,112.58052747668287,2024-09-30 16:15:59.912121,2024-09-30 16:18:29.539005,0 days 00:02:29.626884,dart,0.8347670869250962,0.5454529671203714,31,0.5219445661731043,False,0.0008536076153679415,0.07258787456653222,60,8,0.5060033721729676,2077,401,0.0012518063386432565,0.012709187486143836,cos,0.6771694970911621,COMPLETE
154,112.27108013851121,2024-09-30 18:35:12.099787,2024-09-30 18:36:56.352443,0 days 00:01:44.252656,dart,0.6796210412738214,0.5649191835836007,156,0.4928279399772227,True,0.0010983776212327944,0.024381261234362517,111,9,0.5328448638113138,1047,377,0.00021921601219030136,0.03894719653086747,cos,0.5685621006430772,COMPLETE
746,110.02141752577415,2024-10-01 01:15:05.672734,2024-10-01 01:15:34.153002,0 days 00:00:28.480268,gbdt,0.8892292261087831,0.6044676058481024,125,0.5155507224079575,True,0.0005447918525026897,0.031225302275276756,113,8,0.6807548187196238,599,301,1.6913730281150373e-05,0.2152691392322177,,0.598771529158609,COMPLETE
266,109.4699,2024-09-30 19:52:08.083898,2024-09-30 19:52:41.325645,0 days 00:00:33.241747,gbdt,0.8290473303681858,0.5937899844518569,149,0.5460625114947184,True,0.0007532394670982424,0.033669961560654035,110,8,0.5235537164343214,852,274,0.0001432143166115293,0.22291035728407238,,0.6352832889549591,COMPLETE
264,109.0895889734921,2024-09-30 19:50:49.761108,2024-09-30 19:51:34.449626,0 days 00:00:44.688518,gbdt,0.8832047098406438,0.61962465092913,167,0.5111224688560245,True,0.0006646825556279618,0.0319287666716322,129,8,0.729593095374943,719,281,0.00020274556020336002,0.18884242130755038,,0.6446355734772924,COMPLETE
643,108.58188272896362,2024-10-01 00:15:11.409294,2024-10-01 00:15:57.820465,0 days 00:00:46.411171,goss,0.8781679168901446,0.6145660838917716,282,0.5024765543312979,True,0.0014902249553596766,0.03693564778138847,36,8,0.5003772824877459,806,291,1.5036889400883838e-05,2.2318008268142147,,,COMPLETE
479,108.46039117580206,2024-09-30 22:09:53.433882,2024-09-30 22:10:25.759923,0 days 00:00:32.326041,gbdt,0.8911168369120234,0.5759472739073495,107,0.49236023621979025,True,0.0009760717508155787,0.0369045072385898,90,9,0.5432215121458382,894,309,9.002274255671992e-06,0.6581073867256275,,0.3181147079638122,COMPLETE
121,106.86499567758514,2024-09-30 18:13:07.911279,2024-09-30 18:13:33.061564,0 days 00:00:25.150285,gbdt,0.6481133500585962,0.5591279582400266,133,0.5007203829097893,True,0.0013941031522623538,0.09618778373595453,200,8,0.5406223718423605,500,263,1.488190775848038,0.022257440906147972,cos,0.6503895243175825,COMPLETE
493,106.24342135602538,2024-09-30 22:19:37.471829,2024-09-30 22:20:12.000273,0 days 00:00:34.528444,gbdt,0.8820267342967835,0.6034570167295285,191,0.5394684908524302,True,0.0009876414495759084,0.03203459051644717,73,9,0.5165972646667522,780,295,9.973499345904006e-06,2.1625329644496216,,0.4065121243962174,COMPLETE
145,105.82489586833685,2024-09-30 18:26:44.123773,2024-09-30 18:27:13.105438,0 days 00:00:28.981665,gbdt,0.697008654207935,0.5001413414654676,75,0.4865987237936074,True,0.09564731410145215,0.010933420876042575,105,8,0.5240282478944833,1108,226,0.8990522624855873,0.030380029760826262,cos,0.5958931982754545,COMPLETE
234,105.3804809688582,2024-09-30 19:32:00.653091,2024-09-30 19:32:33.086375,0 days 00:00:32.433284,gbdt,0.8688729495675307,0.5982314850124566,156,0.5440534743899459,True,0.0005695927383245334,0.03697918537618755,110,8,0.5004035683008455,777,318,2.3634857547159968e-08,0.195764079214366,,0.6407574810590573,COMPLETE
723,102.51513455328315,2024-10-01 01:01:18.936049,2024-10-01 01:01:52.536007,0 days 00:00:33.599958,gbdt,0.873053888233412,0.638325194343146,114,0.5317364130460784,True,0.00098778219999678,0.030103398191074514,129,8,0.5600386083217961,865,301,3.802169509381684e-07,3.167624711557608,,0.5768682807259243,COMPLETE
32,102.4066639715396,2024-09-30 16:30:04.706771,2024-09-30 16:31:30.836727,0 days 00:01:26.129956,gbdt,0.7723849341689055,0.9883787361638345,199,0.5445668447653583,False,0.002004883481395731,0.08073952719450984,175,5,0.8902580518703326,2439,400,1.829794528287989e-05,0.003331995073541775,,0.7579862748025452,COMPLETE
601,99.73232306173959,2024-09-30 23:46:26.445236,2024-09-30 23:47:03.756853,0 days 00:00:37.311617,gbdt,0.8318448302286552,0.6160810401127164,195,0.500294446174974,False,0.0009460329552929748,0.039449208913932256,109,8,0.5098405852234845,658,312,0.0001910851529968675,0.28165742223876566,,0.6119789925903744,COMPLETE
730,99.00940684244945,2024-10-01 01:05:03.852279,2024-10-01 01:05:35.667730,0 days 00:00:31.815451,gbdt,0.8730652926174575,0.809309922940517,115,0.52586443378541,True,0.0010180722784438358,0.02759607295797509,140,8,0.5650221361534704,706,294,3.8758215208033515e-07,3.204523633009907,,0.6598234258556392,COMPLETE
576,97.90614071558747,2024-09-30 23:25:11.720667,2024-09-30 23:26:40.528563,0 days 00:01:28.807896,dart,0.8376945721077448,0.5618164192673147,181,0.5236840844722268,True,0.19942591251514818,0.04558746037955643,121,8,0.5148656373921252,914,280,2.3180399717119103e-05,0.07624715336111601,,0.6614542980286491,COMPLETE
152,97.8408916349812,2024-09-30 18:32:21.898388,2024-09-30 18:34:03.194285,0 days 00:01:41.295897,dart,0.706892835333922,0.5518616760292042,105,0.5054432690549143,True,0.19818781081887907,0.014188482418285877,87,8,0.5123234313633362,1138,368,9.448284443497242e-05,0.9513218346558294,cos,0.6047720628915608,COMPLETE
715,97.83087471395898,2024-10-01 00:56:06.212156,2024-10-01 00:56:34.297527,0 days 00:00:28.085371,gbdt,0.8867112389033713,0.6175335047283936,130,0.49170701980133386,True,0.03857635234098578,0.03250923338891984,112,8,0.5282654770942724,725,331,8.628965102614764e-06,0.26606355620860755,,0.6191153738174706,COMPLETE
464,97.77880781550292,2024-09-30 22:00:20.305208,2024-09-30 22:00:57.065926,0 days 00:00:36.760718,goss,0.8406444612941104,0.6341267660385405,157,0.5199430190885399,True,0.0029507400107954265,0.03380281132792244,105,9,0.5090268728961833,708,280,2.6358278249538574e-05,0.773489779459126,,,COMPLETE
114,97.61745230505164,2024-09-30 18:08:53.652875,2024-09-30 18:09:18.432901,0 days 00:00:24.780026,gbdt,0.7149937287247579,0.5003668149290796,57,0.5278768915763336,True,0.0007711060651300635,0.09045717386122794,224,8,0.7062054768281457,948,288,0.6721287529749874,0.015921176004110752,cos,0.6046365698697636,COMPLETE
710,94.11575591715983,2024-10-01 00:51:47.430084,2024-10-01 00:52:55.791759,0 days 00:01:08.361675,dart,0.8724002422432877,0.5850872190640223,138,0.527291324350918,True,0.002101089601331571,0.05052652230855036,113,8,0.5342542339170795,864,240,2.1571423232018504e-05,2.635977592847083,,0.626998638491801,COMPLETE
377,86.84012969109004,2024-09-30 21:02:24.598597,2024-09-30 21:03:02.095210,0 days 00:00:37.496613,gbdt,0.8648138004287653,0.663010808791213,121,0.49369770857228307,False,0.0022172305893272577,0.0557832170774052,254,9,0.5103029164062002,570,260,2.697333147596283e-06,0.00010435322441134914,,0.5275942820645882,COMPLETE
119,86.36311075835678,2024-09-30 18:11:32.383671,2024-09-30 18:12:00.720179,0 days 00:00:28.336508,gbdt,0.6980310038422176,0.5380353069498314,144,0.5069533404182263,True,0.0008571847946583005,0.09799329165854852,208,8,0.5229014508117166,550,225,0.3606185632875083,0.03515914040213136,cos,0.5896393241166896,COMPLETE
288,85.57291025641032,2024-09-30 20:07:13.911569,2024-09-30 20:07:58.475872,0 days 00:00:44.564303,gbdt,0.875219607822421,0.6076458917338186,213,0.5510001770674725,True,0.0007328308475966918,0.03557868532846053,114,8,0.5069000934105423,857,332,4.2727827793020443e-07,0.19621177700582298,,0.6430191768015479,COMPLETE
110,84.21346887824915,2024-09-30 18:06:36.695006,2024-09-30 18:07:28.736921,0 days 00:00:52.041915,gbdt,0.6853845352430014,0.803116738953688,94,0.5376457139658402,True,0.0034374516256670323,0.039006367843499985,90,7,0.5971003754079527,2163,414,1.9255998991113646e-05,1.2811179071056051,linear,0.809806123761816,COMPLETE
62,83.51733102918584,2024-09-30 16:58:52.429217,2024-09-30 16:59:10.342051,0 days 00:00:17.912834,goss,0.864449579709627,0.5633579151649163,66,0.4950451229591122,True,0.0013226874352120165,0.0831581790072663,150,6,0.513791916530865,882,408,4.913219821834803e-06,0.00022933139537332215,cos,,COMPLETE
156,81.81410220994509,2024-09-30 18:37:37.131443,2024-09-30 18:38:43.946726,0 days 00:01:06.815283,dart,0.7347266258141121,0.6660201928811658,62,0.48693924942872735,True,0.0019616084694281466,0.016393119731853843,92,8,0.547052485992473,908,419,3.6086408992699245e-05,0.07810456863544549,cos,0.630765675809767,COMPLETE
483,80.93830945339799,2024-09-30 22:12:06.641364,2024-09-30 22:12:37.521785,0 days 00:00:30.880421,gbdt,0.8930442473561482,0.5806391097784931,114,0.49870541185261297,True,0.0011624787633554429,0.04019895640692491,93,9,0.5311648369528943,785,302,5.053402384316851e-06,4.490164955134714,linear,0.41274689523111957,COMPLETE
21,80.34074207492779,2024-09-30 16:12:20.091829,2024-09-30 16:14:17.947524,0 days 00:01:57.855695,dart,0.800349391425857,0.5063608798495723,115,0.4972101268178491,False,0.0015514130194182463,0.0808760704729915,32,7,0.5619193413527191,1568,423,0.0006148892145200957,0.006628855212430697,cos,0.7052693334410699,COMPLETE
547,77.76815712368678,2024-09-30 23:00:04.406837,2024-09-30 23:00:37.695069,0 days 00:00:33.288232,gbdt,0.8610434742518063,0.6433902310536179,160,0.5099215627202255,True,0.0007225537522378388,0.03754471851674102,108,8,0.5096393498614289,624,250,4.56980387272562e-06,0.09350832916369922,linear,0.6376815751771359,COMPLETE
209,77.69843746041812,2024-09-30 19:17:17.951437,2024-09-30 19:17:47.340883,0 days 00:00:29.389446,gbdt,0.7978419925316189,0.6231082349827833,80,0.536908954250318,True,0.0018719334770187477,0.018484917568291494,111,8,0.5427583625205221,1051,375,0.0002860281898293128,1.8510649978442124,,0.6364439209664151,COMPLETE
706,76.44313838179735,2024-10-01 00:49:06.251555,2024-10-01 00:49:38.794024,0 days 00:00:32.542469,gbdt,0.8721692480430675,0.6351987947793234,133,0.49669735178722196,True,0.0011145243998253796,0.03893091755916777,119,8,0.698401762970415,662,306,4.069824365578904e-06,0.41810182204462065,,0.6003365819164704,COMPLETE
514,73.9894962098242,2024-09-30 22:36:01.376808,2024-09-30 22:36:36.321333,0 days 00:00:34.944525,gbdt,0.8709652978387353,0.6241049340677443,123,0.5432632833269291,True,0.0016939173797870224,0.03709382916642997,85,9,0.5156292212062671,816,308,2.8080260642867894e-06,0.4773988416240969,,0.6260737335477019,COMPLETE
153,73.02184755646059,2024-09-30 18:34:03.194973,2024-09-30 18:35:12.099012,0 days 00:01:08.904039,dart,0.6654958226979234,0.531950156021618,121,0.5155817728892869,True,0.0009112236935295053,0.019919233712112794,75,8,0.5055239399938251,967,396,0.8846828090878798,0.1797677481160665,cos,0.5821726128775767,COMPLETE
444,73.00478755364811,2024-09-30 21:46:34.489474,2024-09-30 21:47:19.995831,0 days 00:00:45.506357,goss,0.85520659779181,0.6933321381346409,167,0.546596518288575,True,0.0011987800339128781,0.04453299554754115,111,9,0.5203711878124109,648,267,3.650755319368212e-06,1.2668414381313452e-05,,,COMPLETE
653,72.57515290037831,2024-10-01 00:19:42.466100,2024-10-01 00:20:05.583918,0 days 00:00:23.117818,gbdt,0.5842726723528303,0.6136642117682407,108,0.5379320279010256,True,0.001001425599928496,0.025073604893314075,114,8,0.5152159252872425,652,265,2.0067350810558325e-06,2.7318396609403695,,0.6589278463576201,COMPLETE
682,71.9702211582843,2024-10-01 00:35:33.009021,2024-10-01 00:36:01.084538,0 days 00:00:28.075517,gbdt,0.8724452146036241,0.6434724203833733,93,0.4898193853829994,True,0.0010070620547956975,0.03321411622244254,105,8,0.5302024052593312,722,358,1.0834641887724015e-05,1.888131471502448,,0.6841376747604598,COMPLETE
105,70.5864613269379,2024-09-30 18:03:56.588042,2024-09-30 18:04:38.355758,0 days 00:00:41.767716,goss,0.631384051260547,0.5074553234805788,73,0.48394232397024595,True,0.0005937753244800017,0.0849982587641261,157,8,0.5330459030969926,1483,376,0.0011538386020235013,0.005566535438746072,,,COMPLETE
5,69.25888279095435,2024-09-30 15:47:09.041338,2024-09-30 15:51:02.053785,0 days 00:03:53.012447,dart,0.5918715818203301,0.552486512609054,182,0.5513089489370628,True,0.016547677695992975,0.015076309329336091,162,6,0.7418159239393192,2859,375,0.80056162263648,0.00018952326622089332,cos,0.8934521583777659,COMPLETE
440,67.65733420473344,2024-09-30 21:44:04.905610,2024-09-30 21:44:37.532075,0 days 00:00:32.626465,gbdt,0.847360569930597,0.629788890930226,175,0.516924720384205,True,0.030144730747180576,0.03945584806889232,125,9,0.5188289296247705,600,284,4.4137333155017733e-07,2.3482153604484726e-05,,0.5419633122550492,COMPLETE
44,66.57888095238108,2024-09-30 16:39:37.993701,2024-09-30 16:40:19.423243,0 days 00:00:41.429542,goss,0.3579318407253405,0.566139356655866,55,0.48714144840612267,True,0.0020800233677573097,0.08545230016041644,73,7,0.6610377022073093,2999,412,2.494206299035862e-07,3.070323221042867e-05,cos,,COMPLETE
65,64.73777920284138,2024-09-30 17:01:58.046723,2024-09-30 17:03:18.534575,0 days 00:01:20.487852,dart,0.5320508516987753,0.5409378797046429,147,0.5157177868055717,True,0.0009054240045418433,0.07884983750775867,93,7,0.5009530056889014,1286,431,3.941430986720752e-05,0.2820429370357835,cos,0.6419869072367602,COMPLETE
727,64.70905263157903,2024-10-01 01:03:19.239403,2024-10-01 01:03:58.722764,0 days 00:00:39.483361,gbdt,0.8996151652438291,0.6401234047086349,119,0.5440115860098357,True,0.0011331631113160195,0.02932290101533995,122,9,0.5327948249451309,946,325,1.2650811464348796e-06,6.709732732768236,,0.5661376562426051,COMPLETE
624,63.65506682027653,2024-10-01 00:02:37.401602,2024-10-01 00:02:54.784208,0 days 00:00:17.382606,gbdt,0.874019794645969,0.5853765393309291,135,0.5686835573318842,True,0.0016096749438274296,0.03232355291407274,110,5,0.5106366545318894,852,315,1.746044509371758e-05,0.772515136388294,,0.6389748070334171,COMPLETE
670,63.0310714285715,2024-10-01 00:29:20.821303,2024-10-01 00:29:47.190942,0 days 00:00:26.369639,gbdt,0.878296834696954,0.6134837167874057,133,0.5458735632157136,True,0.0014316454069292944,0.027234303031974317,124,8,0.7755899300042963,624,327,2.9828880712755363e-06,1.5446662854665647,,0.5566109008776532,COMPLETE
510,61.441064807541466,2024-09-30 22:33:00.175786,2024-09-30 22:34:19.695243,0 days 00:01:19.519457,dart,0.8807381425651319,0.6323568895812355,198,0.5339778939815717,True,0.07500352742038656,0.038801291701262675,102,8,0.5398012359759855,777,321,8.34290461499123e-06,0.31988000221709917,,0.8198704592473864,COMPLETE
348,59.35963881019831,2024-09-30 20:44:31.006238,2024-09-30 20:45:14.430842,0 days 00:00:43.424604,gbdt,0.8873756505479735,0.6545990298338863,177,0.5588367053532155,True,0.0014292156651713583,0.036171961033189565,106,8,0.5147875431187808,807,328,5.329325781251421e-06,0.41411924498913333,,0.6350788757935939,COMPLETE
140,58.81473485693052,2024-09-30 18:24:04.617314,2024-09-30 18:24:39.551169,0 days 00:00:34.933855,gbdt,0.836079565593185,0.529784580454891,120,0.5502180603356704,True,0.0015024624707945084,9.729413238186366e-05,212,8,0.5556527514133456,872,293,0.039671968943544154,0.2031009885011678,cos,0.582868506377516,COMPLETE
662,57.90216878138219,2024-10-01 00:24:15.952537,2024-10-01 00:24:38.030816,0 days 00:00:22.078279,gbdt,0.40124105430672585,0.5951295296021837,143,0.5029166673649812,True,0.001293752556129643,0.04465576371637624,109,8,0.5187522653989174,653,321,1.5758988244067914e-06,0.2698076364886738,,0.5968937916205391,COMPLETE
731,57.04029726755936,2024-10-01 01:05:35.668539,2024-10-01 01:06:08.680867,0 days 00:00:33.012328,goss,0.890148471144166,0.6219024254933301,67,0.5123532078783075,True,0.0012411505129902348,0.035781804456851966,101,9,0.5431012807957354,819,340,6.434581862011583e-07,9.78679005104091,,,COMPLETE
40,56.68922364152502,2024-09-30 16:36:25.264872,2024-09-30 16:37:45.724657,0 days 00:01:20.459785,goss,0.42293144432324736,0.62831333389615,595,0.4810661264595357,True,0.0010875160497646331,0.09774403160934002,198,6,0.6653262696944274,1430,381,5.899590216830851e-08,4.239958876241185e-06,cos,,COMPLETE
707,53.47225787851162,2024-10-01 00:49:38.794938,2024-10-01 00:50:09.977729,0 days 00:00:31.182791,gbdt,0.8791661647229148,0.6568664308250423,153,0.4820896454084658,True,0.0013376101871990244,0.035751973115986636,103,8,0.5091179758328515,775,346,3.0424583500304005e-05,0.8357639963995187,,0.35704446264509127,COMPLETE
93,52.68155033557055,2024-09-30 17:54:22.586528,2024-09-30 17:54:37.221843,0 days 00:00:14.635315,goss,0.6354233872968679,0.5508030581809936,50,0.5415425547735973,True,0.0010241226494595737,0.09664413673244325,189,7,0.5282396662041093,833,382,0.0016074456376272606,0.013957438969437125,,,COMPLETE
525,48.45545652173918,2024-09-30 22:44:01.680181,2024-09-30 22:44:31.870656,0 days 00:00:30.190475,gbdt,0.8613530469775912,0.6391075254538681,142,0.5508093373121659,True,0.0007747771329001062,0.036395068015244614,109,8,0.5212953451679232,776,276,1.7198570541367836e-05,0.15710693324469097,,0.5683351877707983,COMPLETE
94,47.74956407035183,2024-09-30 17:54:37.222503,2024-09-30 17:54:53.106116,0 days 00:00:15.883613,goss,0.7047000224784347,0.5288867125853057,62,0.5265331999661117,True,0.0016969032019123443,0.08132483797267043,77,7,0.9770418243895609,788,408,8.458375141668801e-05,0.001691384798093722,,,COMPLETE
365,44.061645010395196,2024-09-30 20:55:15.760141,2024-09-30 20:56:03.164906,0 days 00:00:47.404765,gbdt,0.8751034869289,0.6571059398593558,141,0.5037763731522953,True,0.14670718821848117,0.02901795347625559,105,10,0.5003379393836034,799,269,9.884539546977089e-06,0.9872275532348475,linear,0.570062567419575,COMPLETE
659,40.881907166124456,2024-10-01 00:22:31.011724,2024-10-01 00:23:12.792524,0 days 00:00:41.780800,gbdt,0.8815054211010865,0.6215598088825289,156,0.5096879489378002,True,0.29271055609644814,0.03183949221325813,107,8,0.5166618494576599,892,262,6.38425039761989e-06,0.5724143048547954,,0.6342380716957233,COMPLETE
206,40.68577759634222,2024-09-30 19:14:38.556538,2024-09-30 19:16:02.360656,0 days 00:01:23.804118,gbdt,0.805689380354695,0.5595330848327436,498,0.5073847871466597,True,0.0530680297859314,0.027833392144084767,114,8,0.5383476222610714,1016,404,0.0002123287279000737,0.41465565789996,cos,0.619485563987295,COMPLETE
11,40.55131061299177,2024-09-30 15:59:44.561283,2024-09-30 16:00:51.850525,0 days 00:01:07.289242,dart,0.6845574990809573,0.6905320084252674,170,0.5655775941619435,True,0.015106045634812248,0.05015376211610871,160,10,0.6372201083150996,554,148,1.3957613532893326e-08,6.196628998293752e-08,,0.8928978947805823,COMPLETE
447,40.52668992248164,2024-09-30 21:48:33.849257,2024-09-30 21:49:28.929497,0 days 00:00:55.080240,gbdt,0.8882696908740506,0.6392577652244537,180,0.3789154614624727,True,0.05021267509579124,0.032702551263560815,100,10,0.5374617085056255,786,304,8.005286955668146e-06,4.4633363428402227e-07,,0.5674475859131848,COMPLETE
46,37.740147952444325,2024-09-30 16:40:44.670041,2024-09-30 16:41:07.661981,0 days 00:00:22.991940,goss,0.5589031960805051,0.6703352788181988,93,0.5299839272354796,True,0.27067927873167547,0.09497849365148098,223,6,0.5331480304665115,1466,312,7.5252001058379835e-06,1.292092244211405e-05,cos,,COMPLETE
485,37.66509541526784,2024-09-30 22:13:17.416852,2024-09-30 22:14:00.704987,0 days 00:00:43.288135,goss,0.8822741766720986,0.6003433115492289,124,0.4823037324072469,True,0.0010489804166060762,0.030678532601688183,87,9,0.5246798339268679,809,295,2.1889217674111233e-06,0.8355257009527137,,,COMPLETE
341,35.11701358168418,2024-09-30 20:39:38.801908,2024-09-30 20:40:33.073972,0 days 00:00:54.272064,gbdt,0.8803831746591709,0.9723777566015528,184,0.5407135491209235,True,0.0006916764587020636,0.0341234423815083,128,8,0.5246019147698477,889,307,5.032207835166858e-05,0.27153943979870465,,0.6275801725278347,COMPLETE
284,34.5368695912025,2024-09-30 20:04:17.121791,2024-09-30 20:05:03.010294,0 days 00:00:45.888503,gbdt,0.8733841123736611,0.621637176738677,205,0.534837934700637,True,0.0002387242035574907,0.03260955599874584,105,8,0.525525132426526,916,329,3.9863475201638985e-05,0.09442717165635868,,0.6094384289283307,COMPLETE
136,33.87417831242204,2024-09-30 18:21:51.602181,2024-09-30 18:22:26.456244,0 days 00:00:34.854063,gbdt,0.6450797152158931,0.5002047043613534,119,0.47657618483881337,True,0.0010746701639529597,0.01804722449418997,108,8,0.5541510110215285,1072,265,0.3982122232036558,0.010042250843594298,cos,0.5857894301881517,COMPLETE
77,32.802519741837536,2024-09-30 17:29:14.191223,2024-09-30 17:30:49.528000,0 days 00:01:35.336777,dart,0.6503174716337068,0.6139477492815575,75,0.5351610197319264,True,0.0021630110479931627,0.08360712139817247,119,9,0.546575271227171,1152,141,0.0010053919274892094,0.0949189993839203,cos,0.5796511199288429,COMPLETE
8,31.411524372446028,2024-09-30 15:55:02.933451,2024-09-30 15:55:38.870727,0 days 00:00:35.937276,gbdt,0.6025382636070158,0.6360570202749889,316,0.5748042543187569,True,0.03585917854947553,0.03813936619714103,151,10,0.7692682993794026,516,66,3.5305939142839896e-07,8.167362114282141e-07,,0.6065685450041458,COMPLETE
80,26.858036128564553,2024-09-30 17:34:33.683348,2024-09-30 17:37:46.315682,0 days 00:03:12.632334,dart,0.7576151330652251,0.5527804390530872,155,0.549391753314585,True,0.0018029431370272875,0.07994260477906537,97,8,0.5335446370192823,2047,420,0.00015157203619111525,0.012379528566935442,cos,0.7938493414260196,COMPLETE
59,26.130344660194172,2024-09-30 16:54:51.443097,2024-09-30 16:55:48.511450,0 days 00:00:57.068353,dart,0.45178175932530434,0.5129574081284399,104,0.5545574644302514,True,0.0027403613117109415,0.07256170180155408,155,7,0.5197257980103722,1015,313,5.993999953536977e-05,0.00043443579981579443,cos,0.5976713100311322,COMPLETE
12,25.9449170616114,2024-09-30 16:00:51.851191,2024-09-30 16:01:37.500333,0 days 00:00:45.649142,dart,0.742956444270268,0.7129853968522673,173,0.5646064554143128,True,0.011359719443155485,0.06631567242006021,161,7,0.6352918459579852,554,197,2.060292862907643,1.2016924214655395e-08,,0.875454944712485,COMPLETE
663,22.911059255631734,2024-10-01 00:24:38.031747,2024-10-01 00:25:02.154954,0 days 00:00:24.123207,gbdt,0.48250914311361703,0.6152032225735371,98,0.5544416100593063,True,0.0009438222431536167,0.030510596139119547,98,8,0.5391724130161363,832,269,9.891093386523931e-06,5.747643748943412,,0.5766238882211137,COMPLETE
35,19.07661819806794,2024-09-30 16:32:38.005585,2024-09-30 16:33:27.458415,0 days 00:00:49.452830,gbdt,0.6387632697573649,0.7619238943945705,91,0.45542285020189427,False,0.04318296909587233,0.04415724861335176,71,9,0.8865696037432169,1325,496,0.0011188065475774315,0.0001664558678686421,,0.650462711720252,COMPLETE
219,17.943545756975563,2024-09-30 19:23:53.259275,2024-09-30 19:24:14.322761,0 days 00:00:21.063486,gbdt,0.6973901376416818,0.5397705544565946,107,0.5170559501922265,False,0.0006840112003022575,0.03213363510633107,93,5,0.5568074865474384,1090,322,8.901928134636875e-05,0.17888690116593672,,0.591166707331653,COMPLETE
148,17.409805845122857,2024-09-30 18:28:10.222098,2024-09-30 18:28:39.036663,0 days 00:00:28.814565,gbdt,0.5913785326089337,0.7042426644421695,91,0.5390561027009516,True,0.0006731176110949836,0.004078285482164764,97,8,0.5722838202755468,1005,188,0.5592337534387408,0.017826477302372055,cos,0.5496140009631925,COMPLETE
